file_path,mean_intensity,edge_density,spectrum_flatness,r_kurtosis,g_kurtosis,b_kurtosis,r_skew,g_skew,b_skew,r_g_corr,r_b_corr,g_b_corr,kurtosis_cr_residual,kurtosis_cb_residual,kurtosis_cb,kurtosis_cr,contrast,homogeneity,energy,correlation,label
imagenet_midjourney/test/ai/889_midjourney_88.png,117.09078693389893,0.16198062896728516,0.33378026742760597,-1.1277551305395224,-0.9562133238121211,-0.8344780481052343,-0.0008409227802501401,0.34006466229041693,0.583515478316124,0.8425431899146528,0.6075868045543018,0.917657712750628,2.531067131772099,2.7930060928380342,-0.6070253737973137,0.14853100256312102,13.024068229202769,0.6418014517510703,0.08941250050065323,0.977793121380198,1
imagenet_midjourney/test/ai/593_midjourney_88.png,66.07479763031006,0.14670085906982422,0.8259348359120465,0.04463214179203323,0.062334052293149256,0.03289275093693078,0.9433606699433797,0.9513171058186721,0.9393761409056242,0.9999607447482916,0.9999544848264685,0.9999401125653397,0.45584522028420027,8.801154426289715,5.700130747519788,-0.49599804337762654,20.908730116244083,0.6192779582748137,0.1519836033195768,0.9586378495782301,1
imagenet_midjourney/test/ai/721_midjourney_169.png,170.31318473815918,0.022653579711914062,0.3598499370540285,-0.5898523886999736,-0.4994176815573197,-0.9330687906188642,-0.42634669982115375,-0.541021342678144,-0.3959857026466153,0.9719836846340124,0.9191725192437887,0.9832145910183379,2.3244200388346314,2.956709753150922,-0.0682627494040533,-0.22823997987223166,1.528954682522256,0.8549194688418199,0.1413541099604426,0.9964425775354678,1
imagenet_midjourney/test/ai/110_midjourney_88.png,89.79588508605957,0.21351909637451172,0.2259654841973025,-0.6762198783283453,-0.002694031120664686,1.0643054844409434,0.2534906576939622,0.5023308483475798,1.1320862510452565,0.8131534052754227,0.7887908213819006,0.8142460174868515,0.6078574090713689,0.9139146057602323,0.4136659971682306,-0.7014240070733004,12.563476364803206,0.5955982574139266,0.09299929465595523,0.9640417281628383,1
imagenet_midjourney/test/ai/811_midjourney_169.png,109.4570837020874,0.29197025299072266,0.6027615054517967,-1.1920007050091979,-0.9835842818646419,-0.6470290679375994,0.11374391334954238,0.33021227875300807,0.6383157616285103,0.9645280066432044,0.8775810447614742,0.9669330652395538,22.1359097665866,38.354430329611866,1.076538415552447,3.380313610926355,31.017740235000787,0.4911096706550866,0.054814545679312376,0.9474126694004535,1
imagenet_midjourney/test/ai/313_midjourney_100.png,20.927180290222168,0.06469058990478516,0.4655536349905483,8.061506950373827,7.743318509279044,5.83082770056815,2.651698202097085,2.4122475756295003,1.9828544141811446,0.97980247167024,0.9184542128652959,0.9762062157010641,3.965618778177137,2.602290271031693,12.978082381731998,10.597166622485261,3.4712557679374165,0.8601376090959119,0.3336819293189503,0.9617615078645,1
imagenet_midjourney/test/ai/319_midjourney_197.png,232.9552640914917,0.12113380432128906,0.8254611095440699,5.799194720938589,4.556669689526759,3.6549191637330134,-2.6508004485300822,-2.452255798633732,-2.3015676694279095,0.9815024420320869,0.9680207002275812,0.9898582819647683,17.121683062055933,33.24987952572025,16.944715577483876,26.002653712664202,33.81955452988051,0.8558030221757039,0.8008015899837995,0.9067974478621622,1
imagenet_midjourney/test/ai/580_midjourney_197.png,115.91409683227539,0.3375825881958008,0.667248284968483,-0.7478186546126242,-0.7126231893211603,-0.6983368957917686,0.5065653013372375,0.4215224240741884,0.5664188323779005,0.992290576908593,0.9869019155017773,0.989477347419969,10.248521108998112,7.6284408066602865,2.752176094352772,5.667947634333602,36.70555612936886,0.4759903847126776,0.06802019375863637,0.943898718856712,1
imagenet_midjourney/test/ai/525_midjourney_88.png,132.4943618774414,0.27384281158447266,0.6031971845355842,-0.6134736138293548,-0.7164687542660051,-0.8346777939482184,-0.2479073530469722,-0.17867083256465077,-0.08594233929522803,0.994535003285286,0.9808344134228838,0.9943358874977909,1.103342790783806,1.0584436947757254,2.5456043517548803,8.36151158265177,13.264977424199856,0.506627662024394,0.06104155761511663,0.970039417119097,1
imagenet_midjourney/test/ai/221_midjourney_197.png,143.0383596420288,0.29059505462646484,0.45071195315087925,-0.8200139679575513,-1.0563307921031488,-1.2917617572305773,-0.6234366789677124,-0.5454328975754212,0.1439971135173145,0.9530795096139837,0.7573951136426293,0.9062470135693115,2.4928702522725787,3.14181483132836,-1.0785295000065818,-1.2049313348346509,15.786205074747317,0.567791984836478,0.08694753976657264,0.9794953814974815,1
imagenet_midjourney/test/ai/541_midjourney_100.png,98.21912288665771,0.2976207733154297,0.8307584807995393,-1.0343962451376991,-0.9419744086725905,-0.37493487969242256,-0.08264162648014826,0.5122908775625667,0.7160769376047071,0.9193977294222784,0.79503176331341,0.9088637162377898,16.8185037217901,30.723312135366022,-0.9506992430739096,-0.04041353667659475,36.492787133794245,0.47841466836259555,0.05576183925260081,0.924892503486005,1
imagenet_midjourney/test/ai/929_midjourney_169.png,30.804439544677734,0.01569366455078125,0.21652600074059192,11.423885970677052,24.974270741841767,29.045280240019018,3.450060068393376,4.675023273166835,5.036292168896139,0.7415263473943691,0.6525441038131069,0.987658930693713,2.7793788701973448,4.663979625816327,16.655473555630294,17.409520499086103,1.464181338185826,0.9419258202377616,0.4433057555489619,0.9610960939051583,1
imagenet_midjourney/test/ai/221_midjourney_88.png,133.51165103912354,0.20867919921875,0.31809358933642856,-0.6622828148650042,-0.7933496331204775,-1.4435816155860417,-0.15323922102237647,-0.08941810064799545,0.2238701285334912,0.9811548738284718,0.9202552193073696,0.9386320354718622,1.0701456074401525,0.9944980615545651,-1.1834597218027616,-0.3275654863136892,6.619638340489252,0.5606939882082417,0.07492966687468312,0.9884671946389806,1
imagenet_midjourney/test/ai/810_midjourney_198.png,102.94840240478516,0.12300586700439453,0.21977906297367206,-1.492557462552959,-1.1725958980395457,-0.9775317530979044,-0.010702971822928634,0.4266316464605389,0.3702353995863172,0.9406457808271246,0.8909494248578638,0.944439886871697,2.5169186150792875,1.9673053168466286,-1.414053706879727,0.9727242687001763,17.505765508404412,0.7170465224742185,0.1612628618765549,0.9736576879223661,1
imagenet_midjourney/test/ai/699_midjourney_34.png,99.38523769378662,0.264862060546875,0.4880565601050027,-1.0702116737042757,-0.8237873587030706,-0.7449395471340376,0.3733208616967037,0.748666560692244,0.690481350073597,0.976525383694478,0.9642808087553566,0.9923217580535251,3.6931167337763986,1.3186421277059965,-0.5125079113763338,-0.4119483273673823,22.739494953836836,0.5035007607413325,0.07301152991953687,0.9591478802887429,1
imagenet_midjourney/test/ai/929_midjourney_197.png,210.95368480682373,0.19299983978271484,0.8915144037644545,1.8943936928287428,0.6827837588456065,-0.18699454613818656,-1.520433280868402,-1.2936548239236962,-0.994481611985414,0.822233186531915,0.8005169209928652,0.9536029303117913,20.73035329585292,12.892391944783375,11.922849065993562,4.5052670223182165,16.23942271135809,0.6947852070166549,0.44788131054765473,0.9562665978210746,1
imagenet_midjourney/test/ai/61_midjourney_198.png,69.96772956848145,0.3424959182739258,0.2254106598592901,-0.4722329666302838,-0.3674709129977418,0.014074861713748277,0.9730917118937136,1.0053532752206675,1.14809344257934,0.9981809940954848,0.9815804138482854,0.9887651510392083,1.707362166326841,1.3140728201938563,2.4601743139635435,3.21103166091597,32.849253403576725,0.5511026363216637,0.23369644876110984,0.9563837036179027,1
imagenet_midjourney/test/ai/794_midjourney_169.png,149.59935092926025,0.06384086608886719,0.44706025068597316,-1.1026458761938696,-1.0696029126288362,-1.0507014410534894,-0.4834130110325143,-0.4782531159802187,-0.45658766525224675,0.9919141285998615,0.9773065954827739,0.9960161823063878,1.21913525428468,0.5395973060490418,-1.1041726911282626,-1.1611172028810388,4.526661556206778,0.8065878075643717,0.11411865220669241,0.992044786398946,1
imagenet_midjourney/test/ai/303_midjourney_100.png,97.82789134979248,0.1619739532470703,0.6074539641561069,0.33346470529778616,0.45574265340003484,1.4167364701247749,1.1632795426417692,0.9887922283329552,1.5945456419219466,0.9864378787571174,0.9116905107180179,0.8873990473199779,1.0453029450660578,4.686084057847852,3.38767386656565,1.0342018704733071,17.771581515464735,0.6448778011872615,0.12624411536036187,0.9466204981390547,1
imagenet_midjourney/test/ai/179_midjourney_100.png,99.90906143188477,0.27759838104248047,0.9099172816372303,-0.4052413769597525,-0.5835439143129282,-0.9334202793595763,0.23732359459822802,-0.10452798955010419,-0.12238049998300947,0.8813975179754976,0.6928276431186577,0.947509529211202,6.012833982577909,6.217508180174962,-0.19237533434913567,-0.37392372117991757,25.027761343419883,0.555444991540829,0.0830099414624099,0.9315152826307364,1
imagenet_midjourney/test/ai/962_midjourney_34.png,99.98233318328857,0.26626014709472656,0.9039394278924784,-0.7365185809190842,-1.2458419414876156,-1.6614559711203853,0.7407205343165943,-0.2559087189061833,-0.26358799902906116,0.7339176437378171,0.41088120236562525,0.9095574313233387,24.108834567205268,7.481648447686034,-1.436234549890097,-0.8723242868503167,25.772729477382146,0.5364356527835804,0.17682428621939458,0.9440056268793328,1
imagenet_midjourney/test/ai/677_midjourney_197.png,164.125150680542,0.02126026153564453,0.19684630104849707,0.10250286362046701,-1.032782814123046,-1.1668604751249125,-1.0928172178044546,-0.7500242718767277,-0.6900465398065387,0.9497229796774944,0.9286339029015027,0.996995496320072,2.235032850894294,2.2338147052084247,2.115937045962996,0.7930028788019348,1.7094761898375592,0.855652650326166,0.2307439210255714,0.9959509549699307,1
imagenet_midjourney/test/ai/924_midjourney_197.png,157.0364694595337,0.10831642150878906,0.30665759111969576,-0.44422863236882115,-0.5493997877105752,-1.5201514356935364,-0.7136303066447823,-0.6857170633586216,0.1670931800911332,0.9682484109847117,0.8045268650369556,0.7767002172916613,0.835281127599131,2.278724149389718,-0.9769724625856977,3.392768484773452,5.196611508017213,0.6526976415108219,0.08334059632300278,0.9896688553032621,1
imagenet_midjourney/test/ai/655_midjourney_34.png,142.54583835601807,0.07857799530029297,0.22675347925440442,-0.12602845224069137,-1.3129578333134782,-1.3974304970455804,-0.9404387272073302,-0.23225391360421824,-0.017049755803087322,0.718838568177659,0.6845853358094353,0.9795456461103721,1.7656808801937398,1.5664140585059112,1.9312586934236355,5.785039769294476,6.509098613684825,0.7286794248246667,0.09810212933528424,0.9875522205160525,1
imagenet_midjourney/test/ai/799_midjourney_169.png,204.28313827514648,0.044463157653808594,0.3030446906141966,9.343117941057283,5.310195503829847,3.953212325831295,-2.395429062347829,-2.013947428965516,-1.959723478589547,0.9344355854679706,0.8244805349230139,0.9694408302065777,2.2643915299844473,5.764509179176558,6.019208473418702,5.165378764444338,6.837346220054364,0.8725226410347413,0.2304909695751056,0.9448262203129921,1
